timestamp,request count
2017-10-25 09:18:00+00:00,163670.0
2017-10-25 09:19:00+00:00,161973.0
2017-10-25 09:20:00+00:00,162796.0
2017-10-25 09:21:00+00:00,157614.0
2017-10-25 09:22:00+00:00,149058.0
2017-10-25 09:23:00+00:00,143302.0
2017-10-25 09:24:00+00:00,142392.0
2017-10-25 09:25:00+00:00,143021.0
2017-10-25 09:26:00+00:00,141251.0
2017-10-25 09:27:00+00:00,130901.0
2017-10-25 09:28:00+00:00,123388.0
2017-10-25 09:29:00+00:00,115178.0
2017-10-25 09:30:00+00:00,111847.0
2017-10-25 09:31:00+00:00,108389.0
2017-10-25 09:32:00+00:00,106250.0
2017-10-25 09:33:00+00:00,106124.0
2017-10-25 09:34:00+00:00,106187.0
2017-10-25 09:35:00+00:00,105367.0
2017-10-25 09:36:00+00:00,104754.0
2017-10-25 09:37:00+00:00,102813.0
2017-10-25 09:38:00+00:00,101420.0
2017-10-25 09:39:00+00:00,106580.0
2017-10-25 09:40:00+00:00,107861.0
2017-10-25 09:41:00+00:00,115094.0
2017-10-25 09:42:00+00:00,125023.0
2017-10-25 09:43:00+00:00,116072.0
2017-10-25 09:44:00+00:00,108923.0
2017-10-25 09:45:00+00:00,108407.0
2017-10-25 09:46:00+00:00,107961.0
2017-10-25 09:47:00+00:00,104577.0
2017-10-25 09:48:00+00:00,103056.0
2017-10-25 09:49:00+00:00,106085.0
2017-10-25 09:50:00+00:00,108780.0
2017-10-25 09:51:00+00:00,106418.0
2017-10-25 09:52:00+00:00,106101.0
2017-10-25 09:53:00+00:00,103200.0
2017-10-25 09:54:00+00:00,103133.0
2017-10-25 09:55:00+00:00,100891.0
2017-10-25 09:56:00+00:00,102552.0
2017-10-25 09:57:00+00:00,101767.0
2017-10-25 09:58:00+00:00,99628.0
2017-10-25 09:59:00+00:00,100314.0
2017-10-25 10:00:00+00:00,110018.0
2017-10-25 10:01:00+00:00,115709.0
2017-10-25 10:02:00+00:00,110345.0
2017-10-25 10:03:00+00:00,107165.0
2017-10-25 10:04:00+00:00,103709.0
2017-10-25 10:05:00+00:00,104909.0
2017-10-25 10:06:00+00:00,108611.0
2017-10-25 10:07:00+00:00,112681.0
2017-10-25 10:08:00+00:00,114271.0
2017-10-25 10:09:00+00:00,115730.0
2017-10-25 10:10:00+00:00,118676.0
2017-10-25 10:11:00+00:00,117385.0
2017-10-25 10:12:00+00:00,116964.0
2017-10-25 10:13:00+00:00,115029.0
2017-10-25 10:14:00+00:00,115981.0
2017-10-25 10:15:00+00:00,117516.0
2017-10-25 10:16:00+00:00,112173.0
2017-10-25 10:17:00+00:00,110020.0
2017-10-25 10:18:00+00:00,111529.0
2017-10-25 10:19:00+00:00,113098.0
2017-10-25 10:20:00+00:00,113213.0
2017-10-25 10:21:00+00:00,114618.0
2017-10-25 10:22:00+00:00,113045.0
2017-10-25 10:23:00+00:00,110989.0
2017-10-25 10:24:00+00:00,114414.0
2017-10-25 10:25:00+00:00,117721.0
2017-10-25 10:26:00+00:00,116232.0
2017-10-25 10:27:00+00:00,115586.0
2017-10-25 10:28:00+00:00,115169.0
2017-10-25 10:29:00+00:00,119651.0
2017-10-25 10:30:00+00:00,120329.0
2017-10-25 10:31:00+00:00,118084.0
2017-10-25 10:32:00+00:00,118907.0
2017-10-25 10:33:00+00:00,114333.0
